Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,125,Domestic Consumption,2,(1000 60 KG BAGS),7000.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,176,Ending Stocks,2,(1000 60 KG BAGS),25888.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,88,Exports,2,(1000 60 KG BAGS),19244.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,28,Production,2,(1000 60 KG BAGS),24500.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),148.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,53,Robusta Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),6915.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),85.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,114,Soluble Exports,2,(1000 60 KG BAGS),1837.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,178,Total Distribution,2,(1000 60 KG BAGS),52132.0
0711100,"Coffee, Green",BR,Brazil,1972,1972,0,86,Total Supply,2,(1000 60 KG BAGS),52132.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,29,Arabica Production,2,(1000 60 KG BAGS),14300.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,90,Bean Exports,2,(1000 60 KG BAGS),15714.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,20,Beginning Stocks,2,(1000 60 KG BAGS),25888.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,125,Domestic Consumption,2,(1000 60 KG BAGS),7000.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,176,Ending Stocks,2,(1000 60 KG BAGS),15551.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,88,Exports,2,(1000 60 KG BAGS),17637.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,28,Production,2,(1000 60 KG BAGS),14300.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),15.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,53,Robusta Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),6910.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),90.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,114,Soluble Exports,2,(1000 60 KG BAGS),1908.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,178,Total Distribution,2,(1000 60 KG BAGS),40188.0
0711100,"Coffee, Green",BR,Brazil,1973,1973,0,86,Total Supply,2,(1000 60 KG BAGS),40188.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,29,Arabica Production,2,(1000 60 KG BAGS),27500.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,90,Bean Exports,2,(1000 60 KG BAGS),11615.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,20,Beginning Stocks,2,(1000 60 KG BAGS),15551.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,125,Domestic Consumption,2,(1000 60 KG BAGS),7500.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,176,Ending Stocks,2,(1000 60 KG BAGS),22200.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,88,Exports,2,(1000 60 KG BAGS),13351.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,28,Production,2,(1000 60 KG BAGS),27500.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),25.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,53,Robusta Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),7405.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),95.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,114,Soluble Exports,2,(1000 60 KG BAGS),1711.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,178,Total Distribution,2,(1000 60 KG BAGS),43051.0
0711100,"Coffee, Green",BR,Brazil,1974,1974,0,86,Total Supply,2,(1000 60 KG BAGS),43051.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,29,Arabica Production,2,(1000 60 KG BAGS),22800.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,90,Bean Exports,2,(1000 60 KG BAGS),12091.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,20,Beginning Stocks,2,(1000 60 KG BAGS),22200.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,125,Domestic Consumption,2,(1000 60 KG BAGS),8000.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,176,Ending Stocks,2,(1000 60 KG BAGS),23149.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,88,Exports,2,(1000 60 KG BAGS),14051.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,28,Production,2,(1000 60 KG BAGS),23000.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),87.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,53,Robusta Production,2,(1000 60 KG BAGS),200.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),7900.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),100.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,114,Soluble Exports,2,(1000 60 KG BAGS),1873.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,178,Total Distribution,2,(1000 60 KG BAGS),45200.0
0711100,"Coffee, Green",BR,Brazil,1975,1975,0,86,Total Supply,2,(1000 60 KG BAGS),45200.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,29,Arabica Production,2,(1000 60 KG BAGS),9000.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,90,Bean Exports,2,(1000 60 KG BAGS),15424.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,20,Beginning Stocks,2,(1000 60 KG BAGS),23149.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,125,Domestic Consumption,2,(1000 60 KG BAGS),7500.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,176,Ending Stocks,2,(1000 60 KG BAGS),7630.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,88,Exports,2,(1000 60 KG BAGS),17319.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,28,Production,2,(1000 60 KG BAGS),9300.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),12.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,53,Robusta Production,2,(1000 60 KG BAGS),300.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),7375.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),125.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,114,Soluble Exports,2,(1000 60 KG BAGS),1883.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,178,Total Distribution,2,(1000 60 KG BAGS),32449.0
0711100,"Coffee, Green",BR,Brazil,1976,1976,0,86,Total Supply,2,(1000 60 KG BAGS),32449.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,29,Arabica Production,2,(1000 60 KG BAGS),17100.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,90,Bean Exports,2,(1000 60 KG BAGS),6900.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,20,Beginning Stocks,2,(1000 60 KG BAGS),7630.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,125,Domestic Consumption,2,(1000 60 KG BAGS),7500.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,176,Ending Stocks,2,(1000 60 KG BAGS),10130.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,88,Exports,2,(1000 60 KG BAGS),7500.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,28,Production,2,(1000 60 KG BAGS),17500.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,53,Robusta Production,2,(1000 60 KG BAGS),400.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),7350.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),150.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,114,Soluble Exports,2,(1000 60 KG BAGS),600.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,178,Total Distribution,2,(1000 60 KG BAGS),25130.0
0711100,"Coffee, Green",BR,Brazil,1977,1977,0,86,Total Supply,2,(1000 60 KG BAGS),25130.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,29,Arabica Production,2,(1000 60 KG BAGS),19100.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,90,Bean Exports,2,(1000 60 KG BAGS),11700.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,20,Beginning Stocks,2,(1000 60 KG BAGS),10130.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,125,Domestic Consumption,2,(1000 60 KG BAGS),8000.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,176,Ending Stocks,2,(1000 60 KG BAGS),8430.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,88,Exports,2,(1000 60 KG BAGS),13700.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,28,Production,2,(1000 60 KG BAGS),20000.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,53,Robusta Production,2,(1000 60 KG BAGS),900.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),7835.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),165.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,114,Soluble Exports,2,(1000 60 KG BAGS),2000.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,178,Total Distribution,2,(1000 60 KG BAGS),30130.0
0711100,"Coffee, Green",BR,Brazil,1978,1978,0,86,Total Supply,2,(1000 60 KG BAGS),30130.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,29,Arabica Production,2,(1000 60 KG BAGS),20900.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,90,Bean Exports,2,(1000 60 KG BAGS),12000.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,20,Beginning Stocks,2,(1000 60 KG BAGS),8430.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,125,Domestic Consumption,2,(1000 60 KG BAGS),8000.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,176,Ending Stocks,2,(1000 60 KG BAGS),8430.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,88,Exports,2,(1000 60 KG BAGS),14000.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,28,Production,2,(1000 60 KG BAGS),22000.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,53,Robusta Production,2,(1000 60 KG BAGS),1100.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),7830.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),170.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,114,Soluble Exports,2,(1000 60 KG BAGS),2000.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,178,Total Distribution,2,(1000 60 KG BAGS),30430.0
0711100,"Coffee, Green",BR,Brazil,1979,1979,0,86,Total Supply,2,(1000 60 KG BAGS),30430.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,29,Arabica Production,2,(1000 60 KG BAGS),20250.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,90,Bean Exports,2,(1000 60 KG BAGS),13483.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,20,Beginning Stocks,2,(1000 60 KG BAGS),8430.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,125,Domestic Consumption,2,(1000 60 KG BAGS),7975.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,176,Ending Stocks,2,(1000 60 KG BAGS),6205.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,88,Exports,2,(1000 60 KG BAGS),15750.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,28,Production,2,(1000 60 KG BAGS),21500.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),17.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,53,Robusta Production,2,(1000 60 KG BAGS),1250.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),7800.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),175.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,114,Soluble Exports,2,(1000 60 KG BAGS),2250.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,178,Total Distribution,2,(1000 60 KG BAGS),29930.0
0711100,"Coffee, Green",BR,Brazil,1980,1980,0,86,Total Supply,2,(1000 60 KG BAGS),29930.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,29,Arabica Production,2,(1000 60 KG BAGS),31500.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,90,Bean Exports,2,(1000 60 KG BAGS),14426.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,20,Beginning Stocks,2,(1000 60 KG BAGS),6205.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,125,Domestic Consumption,2,(1000 60 KG BAGS),8000.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,176,Ending Stocks,2,(1000 60 KG BAGS),13476.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,88,Exports,2,(1000 60 KG BAGS),17729.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,28,Production,2,(1000 60 KG BAGS),33000.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),3.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,53,Robusta Production,2,(1000 60 KG BAGS),1500.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),7815.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),185.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,114,Soluble Exports,2,(1000 60 KG BAGS),3300.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,178,Total Distribution,2,(1000 60 KG BAGS),39205.0
0711100,"Coffee, Green",BR,Brazil,1981,1981,0,86,Total Supply,2,(1000 60 KG BAGS),39205.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,29,Arabica Production,2,(1000 60 KG BAGS),15750.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,90,Bean Exports,2,(1000 60 KG BAGS),15452.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,20,Beginning Stocks,2,(1000 60 KG BAGS),13476.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,125,Domestic Consumption,2,(1000 60 KG BAGS),7600.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,176,Ending Stocks,2,(1000 60 KG BAGS),6555.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,88,Exports,2,(1000 60 KG BAGS),17071.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,28,Production,2,(1000 60 KG BAGS),17750.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),19.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,53,Robusta Production,2,(1000 60 KG BAGS),2000.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),7400.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),200.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,114,Soluble Exports,2,(1000 60 KG BAGS),1600.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,178,Total Distribution,2,(1000 60 KG BAGS),31226.0
0711100,"Coffee, Green",BR,Brazil,1982,1982,0,86,Total Supply,2,(1000 60 KG BAGS),31226.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,29,Arabica Production,2,(1000 60 KG BAGS),28000.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,90,Bean Exports,2,(1000 60 KG BAGS),16903.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,20,Beginning Stocks,2,(1000 60 KG BAGS),6555.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,125,Domestic Consumption,2,(1000 60 KG BAGS),8000.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,176,Ending Stocks,2,(1000 60 KG BAGS),9659.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,88,Exports,2,(1000 60 KG BAGS),18896.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,28,Production,2,(1000 60 KG BAGS),30000.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),54.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,53,Robusta Production,2,(1000 60 KG BAGS),2000.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),7775.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,154,Soluble Dom. Cons.,2,(1000 60 KG BAGS),225.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,114,Soluble Exports,2,(1000 60 KG BAGS),1939.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,82,Soluble Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,178,Total Distribution,2,(1000 60 KG BAGS),36555.0
0711100,"Coffee, Green",BR,Brazil,1983,1983,0,86,Total Supply,2,(1000 60 KG BAGS),36555.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,29,Arabica Production,2,(1000 60 KG BAGS),25000.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,90,Bean Exports,2,(1000 60 KG BAGS),19137.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,58,Bean Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,20,Beginning Stocks,2,(1000 60 KG BAGS),9659.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,125,Domestic Consumption,2,(1000 60 KG BAGS),9500.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,176,Ending Stocks,2,(1000 60 KG BAGS),5519.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,88,Exports,2,(1000 60 KG BAGS),21640.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,57,Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,56,Other Production,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,28,Production,2,(1000 60 KG BAGS),27000.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,107,Roast & Ground Exports,2,(1000 60 KG BAGS),3.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,75,Roast & Ground Imports,2,(1000 60 KG BAGS),0.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,53,Robusta Production,2,(1000 60 KG BAGS),2000.0
0711100,"Coffee, Green",BR,Brazil,1984,1984,0,141,"Rst,Ground Dom. Consum",2,(1000 60 KG BAGS),9300.0
